pdb,uniprot_id,database,reason
AF-C0M116-model,C0M116,afdb,explicit_uniprot_removal
AF-E2D5N1-model,E2D5N1,afdb,explicit_uniprot_removal
AF-A0A0A7C4X7-model,A0A0A7C4X7,afdb,explicit_uniprot_removal
AF-A7BKB6-model,A7BKB6,afdb,explicit_uniprot_removal
AF-A5HBZ4-model,A5HBZ4,afdb,explicit_uniprot_removal
AF-D5M8F2-model,D5M8F2,afdb,explicit_uniprot_removal
AF-M9P8Y6-model,M9P8Y6,afdb,explicit_uniprot_removal
AF-A0A8E4J3T7-model,A0A8E4J3T7,afdb,explicit_uniprot_removal
AF-Q9TQ68-model,Q9TQ68,afdb,explicit_uniprot_removal
AF-A0A0M3STW0-model,A0A0M3STW0,afdb,explicit_uniprot_removal
AF-H9BQ74-model,H9BQ74,afdb,explicit_uniprot_removal
AF-M9P9X9-model,M9P9X9,afdb,explicit_uniprot_removal
AF-A7X555-model,A7X555,afdb,explicit_uniprot_removal
AF-W0NQ20-model,W0NQ20,afdb,explicit_uniprot_removal
AF-C8XTP9-model,C8XTP9,afdb,explicit_uniprot_removal
AF-M1F4U3-model,M1F4U3,afdb,explicit_uniprot_removal
AF-E0X9J8-model,E0X9J8,afdb,explicit_uniprot_removal
AF-D2DKX0-model,D2DKX0,afdb,explicit_uniprot_removal
AF-A5JSG1-model,A5JSG1,afdb,explicit_uniprot_removal
AF-A0A1C8DS83-model,A0A1C8DS83,afdb,explicit_uniprot_removal
AF-D2DKV5-model,D2DKV5,afdb,explicit_uniprot_removal
AF-A0A288QC11-model,A0A288QC11,afdb,explicit_uniprot_removal
AF-F2VNF5-model,F2VNF5,afdb,explicit_uniprot_removal
AF-D5H3T3-model,D5H3T3,afdb,explicit_uniprot_removal
AF-A0A0A7C3X3-model,A0A0A7C3X3,afdb,explicit_uniprot_removal
AF-E2D5L1-model,E2D5L1,afdb,explicit_uniprot_removal
AF-A0A288QET2-model,A0A288QET2,afdb,explicit_uniprot_removal
AF-D2DKX8-model,D2DKX8,afdb,explicit_uniprot_removal
AF-B5BLV9-model,B5BLV9,afdb,explicit_uniprot_removal
AF-D7NSP7-model,D7NSP7,afdb,explicit_uniprot_removal
AF-D5FZI8-model,D5FZI8,afdb,explicit_uniprot_removal
AF-A0A2R2WVJ3-model,A0A2R2WVJ3,afdb,explicit_uniprot_removal
AF-G9I2I9-model,G9I2I9,afdb,explicit_uniprot_removal
AF-D9U3G4-model,D9U3G4,afdb,explicit_uniprot_removal
AF-D5FZI0-model,D5FZI0,afdb,explicit_uniprot_removal
AF-D6MJA1-model,D6MJA1,afdb,explicit_uniprot_removal
AF-F2X613-model,F2X613,afdb,explicit_uniprot_removal
AF-G1EP58-model,G1EP58,afdb,explicit_uniprot_removal
AF-I2B306-model,I2B306,afdb,explicit_uniprot_removal
AF-C8XTP4-model,C8XTP4,afdb,explicit_uniprot_removal
AF-K7P5V8-model,K7P5V8,afdb,explicit_uniprot_removal
AF-D2DKW6-model,D2DKW6,afdb,explicit_uniprot_removal
AF-F2VNC8-model,F2VNC8,afdb,explicit_uniprot_removal
AF-I6ZTN5-model,I6ZTN5,afdb,explicit_uniprot_removal
AF-K7P563-model,K7P563,afdb,explicit_uniprot_removal
AF-L0BXL1-model,L0BXL1,afdb,explicit_uniprot_removal
AF-A0A180H787-model,A0A180H787,afdb,explicit_uniprot_removal
AF-G1EP43-model,G1EP43,afdb,explicit_uniprot_removal
AF-E0WBY1-model,E0WBY1,afdb,explicit_uniprot_removal
AF-I3VZ04-model,I3VZ04,afdb,explicit_uniprot_removal
AF-A0A068B6T4-model,A0A068B6T4,afdb,explicit_uniprot_removal
AF-S5CRS6-model,S5CRS6,afdb,explicit_uniprot_removal
AF-D3U425-model,D3U425,afdb,explicit_uniprot_removal
AF-A0A4P9D212-model,A0A4P9D212,afdb,explicit_uniprot_removal
AF-E5FXC2-model,E5FXC2,afdb,explicit_uniprot_removal
AF-A8E027-model,A8E027,afdb,explicit_uniprot_removal
AF-Q9TPW4-model,Q9TPW4,afdb,explicit_uniprot_removal
AF-C5IZK4-model,C5IZK4,afdb,explicit_uniprot_removal
AF-B5TM11-model,B5TM11,afdb,explicit_uniprot_removal
AF-A0A2U3QLG2-model,A0A2U3QLG2,afdb,explicit_uniprot_removal
AF-D2DKV6-model,D2DKV6,afdb,explicit_uniprot_removal
AF-D5FHI3-model,D5FHI3,afdb,explicit_uniprot_removal
AF-F2VP58-model,F2VP58,afdb,explicit_uniprot_removal
AF-F8R109-model,F8R109,afdb,explicit_uniprot_removal
AF-F8SKU9-model,F8SKU9,afdb,explicit_uniprot_removal
AF-A5HKN9-model,A5HKN9,afdb,explicit_uniprot_removal
AF-I6QU12-model,I6QU12,afdb,explicit_uniprot_removal
AF-E0WBX5-model,E0WBX5,afdb,explicit_uniprot_removal
AF-M1KQ57-model,M1KQ57,afdb,explicit_uniprot_removal
AF-A0A288QES5-model,A0A288QES5,afdb,explicit_uniprot_removal
AF-G9I2J4-model,G9I2J4,afdb,explicit_uniprot_removal
AF-D3U440-model,D3U440,afdb,explicit_uniprot_removal
AF-E2GJF0-model,E2GJF0,afdb,explicit_uniprot_removal
AF-J7F7B9-model,J7F7B9,afdb,explicit_uniprot_removal
AF-G9HRP7-model,G9HRP7,afdb,explicit_uniprot_removal
AF-L0BXI7-model,L0BXI7,afdb,explicit_uniprot_removal
AF-H2BE85-model,H2BE85,afdb,explicit_uniprot_removal
AF-D2DL20-model,D2DL20,afdb,explicit_uniprot_removal
AF-G9HW61-model,G9HW61,afdb,explicit_uniprot_removal
AF-G1EPG8-model,G1EPG8,afdb,explicit_uniprot_removal
AF-D1G121-model,D1G121,afdb,explicit_uniprot_removal
AF-G0KXG7-model,G0KXG7,afdb,explicit_uniprot_removal
AF-J7F8I4-model,J7F8I4,afdb,explicit_uniprot_removal
AF-M1FYE7-model,M1FYE7,afdb,explicit_uniprot_removal
AF-A0A2U7MWD2-model,A0A2U7MWD2,afdb,explicit_uniprot_removal
AF-A0A679KDS7-model,A0A679KDS7,afdb,explicit_uniprot_removal
AF-D3U6A6-model,D3U6A6,afdb,explicit_uniprot_removal
AF-E3T0V6-model,E3T0V6,afdb,explicit_uniprot_removal
AF-F2VYI6-model,F2VYI6,afdb,explicit_uniprot_removal
AF-D2DL23-model,D2DL23,afdb,explicit_uniprot_removal
AF-A0A109NRD3-model,A0A109NRD3,afdb,explicit_uniprot_removal
AF-A0A0A7C4Y6-model,A0A0A7C4Y6,afdb,explicit_uniprot_removal
AF-Q9TPQ5-model,Q9TPQ5,afdb,explicit_uniprot_removal
AF-A0A0N7A482-model,A0A0N7A482,afdb,explicit_uniprot_removal
AF-A0A0U2XJU5-model,A0A0U2XJU5,afdb,explicit_uniprot_removal
AF-Q9MYF6-model,Q9MYF6,afdb,explicit_uniprot_removal
AF-E5G0X0-model,E5G0X0,afdb,explicit_uniprot_removal
AF-D2DKZ3-model,D2DKZ3,afdb,explicit_uniprot_removal
AF-E5DCM5-model,E5DCM5,afdb,explicit_uniprot_removal
AF-E9LXY5-model,E9LXY5,afdb,explicit_uniprot_removal
AF-E0WBY3-model,E0WBY3,afdb,explicit_uniprot_removal
AF-A0A0K0KR34-model,A0A0K0KR34,afdb,explicit_uniprot_removal
AF-F6KRM0-model,F6KRM0,afdb,explicit_uniprot_removal
AF-A0A0N7A452-model,A0A0N7A452,afdb,explicit_uniprot_removal
AF-A0A7L4X8R9-model,A0A7L4X8R9,afdb,explicit_uniprot_removal
AF-C9DRQ2-model,C9DRQ2,afdb,explicit_uniprot_removal
AF-A0A141AZ57-model,A0A141AZ57,afdb,explicit_uniprot_removal
AF-E2D5N6-model,E2D5N6,afdb,explicit_uniprot_removal
AF-F6KRL9-model,F6KRL9,afdb,explicit_uniprot_removal
AF-C8XTN2-model,C8XTN2,afdb,explicit_uniprot_removal
AF-G1EPA8-model,G1EPA8,afdb,explicit_uniprot_removal
AF-D7NNP8-model,D7NNP8,afdb,explicit_uniprot_removal
AF-D6ML34-model,D6ML34,afdb,explicit_uniprot_removal
AF-F6KRL5-model,F6KRL5,afdb,explicit_uniprot_removal
AF-F8SKT4-model,F8SKT4,afdb,explicit_uniprot_removal
AF-G0KXH4-model,G0KXH4,afdb,explicit_uniprot_removal
AF-A0A1C8DTG3-model,A0A1C8DTG3,afdb,explicit_uniprot_removal
AF-D5FHL3-model,D5FHL3,afdb,explicit_uniprot_removal
AF-F2X5Z8-model,F2X5Z8,afdb,explicit_uniprot_removal
AF-E0YTH7-model,E0YTH7,afdb,explicit_uniprot_removal
AF-G1EPF2-model,G1EPF2,afdb,explicit_uniprot_removal
AF-F6KRL2-model,F6KRL2,afdb,explicit_uniprot_removal
AF-E0WBX0-model,E0WBX0,afdb,explicit_uniprot_removal
AF-K7P5F0-model,K7P5F0,afdb,explicit_uniprot_removal
AF-G0KXI0-model,G0KXI0,afdb,explicit_uniprot_removal
AF-A7X588-model,A7X588,afdb,explicit_uniprot_removal
AF-C7FDP3-model,C7FDP3,afdb,explicit_uniprot_removal
AF-Q9TQG8-model,Q9TQG8,afdb,explicit_uniprot_removal
AF-A0A1D8QLY1-model,A0A1D8QLY1,afdb,explicit_uniprot_removal
AF-G1EMJ4-model,G1EMJ4,afdb,explicit_uniprot_removal
AF-F8SKU5-model,F8SKU5,afdb,explicit_uniprot_removal
AF-T1R367-model,T1R367,afdb,explicit_uniprot_removal
AF-D3U771-model,D3U771,afdb,explicit_uniprot_removal
AF-G1ENE5-model,G1ENE5,afdb,explicit_uniprot_removal
AF-E0WBY0-model,E0WBY0,afdb,explicit_uniprot_removal
AF-I6TMZ6-model,I6TMZ6,afdb,explicit_uniprot_removal
AF-A0A0N7A4L4-model,A0A0N7A4L4,afdb,explicit_uniprot_removal
AF-C6K4E2-model,C6K4E2,afdb,explicit_uniprot_removal
AF-D5G1Q9-model,D5G1Q9,afdb,explicit_uniprot_removal
AF-A0A1L2BM16-model,A0A1L2BM16,afdb,explicit_uniprot_removal
AF-M9PNU8-model,M9PNU8,afdb,explicit_uniprot_removal
AF-C8XTN5-model,C8XTN5,afdb,explicit_uniprot_removal
AF-E9LXZ2-model,E9LXZ2,afdb,explicit_uniprot_removal
AF-D3U426-model,D3U426,afdb,explicit_uniprot_removal
AF-A0A0A7C8Z8-model,A0A0A7C8Z8,afdb,explicit_uniprot_removal
AF-D7R0T9-model,D7R0T9,afdb,explicit_uniprot_removal
AF-D5FZW0-model,D5FZW0,afdb,explicit_uniprot_removal
AF-D3U7U7-model,D3U7U7,afdb,explicit_uniprot_removal
AF-Q9TQP4-model,Q9TQP4,afdb,explicit_uniprot_removal
AF-G0ZMH3-model,G0ZMH3,afdb,explicit_uniprot_removal
AF-A0A6M8PX82-model,A0A6M8PX82,afdb,explicit_uniprot_removal
AF-D5FHS2-model,D5FHS2,afdb,explicit_uniprot_removal
AF-F2X5Y6-model,F2X5Y6,afdb,explicit_uniprot_removal
AF-D2DKV3-model,D2DKV3,afdb,explicit_uniprot_removal
AF-Q50I06-model,Q50I06,afdb,explicit_uniprot_removal
AF-H6UV71-model,H6UV71,afdb,explicit_uniprot_removal
AF-A0A0A7C3R0-model,A0A0A7C3R0,afdb,explicit_uniprot_removal
AF-A0A0N7A472-model,A0A0N7A472,afdb,explicit_uniprot_removal
AF-A0A288QRD7-model,A0A288QRD7,afdb,explicit_uniprot_removal
AF-E0WN52-model,E0WN52,afdb,explicit_uniprot_removal
AF-K0DCI9-model,K0DCI9,afdb,explicit_uniprot_removal
AF-E2D5M8-model,E2D5M8,afdb,explicit_uniprot_removal
AF-C8C9V3-model,C8C9V3,afdb,explicit_uniprot_removal
AF-G1ENB9-model,G1ENB9,afdb,explicit_uniprot_removal
AF-E0WBX7-model,E0WBX7,afdb,explicit_uniprot_removal
AF-M1F4U5-model,M1F4U5,afdb,explicit_uniprot_removal
AF-A0A0A7C529-model,A0A0A7C529,afdb,explicit_uniprot_removal
AF-C9WEK8-model,C9WEK8,afdb,explicit_uniprot_removal
AF-G9HW63-model,G9HW63,afdb,explicit_uniprot_removal
AF-A0A2I4PZ51-model,A0A2I4PZ51,afdb,explicit_uniprot_removal
AF-Q9TPR6-model,Q9TPR6,afdb,explicit_uniprot_removal
AF-I3VZ03-model,I3VZ03,afdb,explicit_uniprot_removal
AF-A0A0G2R0P9-model,A0A0G2R0P9,afdb,explicit_uniprot_removal
AF-E2GJR3-model,E2GJR3,afdb,explicit_uniprot_removal
AF-D3U445-model,D3U445,afdb,explicit_uniprot_removal
AF-H9BQ75-model,H9BQ75,afdb,explicit_uniprot_removal
AF-D3U441-model,D3U441,afdb,explicit_uniprot_removal
AF-C6K4H2-model,C6K4H2,afdb,explicit_uniprot_removal
AF-D3U455-model,D3U455,afdb,explicit_uniprot_removal
AF-F8R133-model,F8R133,afdb,explicit_uniprot_removal
AF-P79557-model,P79557,afdb,explicit_uniprot_removal
AF-F1AQK6-model,F1AQK6,afdb,explicit_uniprot_removal
AF-A0A0A7C4X6-model,A0A0A7C4X6,afdb,explicit_uniprot_removal
AF-C5IZP1-model,C5IZP1,afdb,explicit_uniprot_removal
AF-E2DH76-model,E2DH76,afdb,explicit_uniprot_removal
AF-A0A3S6RI14-model,A0A3S6RI14,afdb,explicit_uniprot_removal
AF-L0BVU6-model,L0BVU6,afdb,explicit_uniprot_removal
AF-A0A0E3DD76-model,A0A0E3DD76,afdb,explicit_uniprot_removal
AF-R4I4Z3-model,R4I4Z3,afdb,explicit_uniprot_removal
AF-G1EP44-model,G1EP44,afdb,explicit_uniprot_removal
AF-F2VNG3-model,F2VNG3,afdb,explicit_uniprot_removal
AF-A0A288QEU7-model,A0A288QEU7,afdb,explicit_uniprot_removal
AF-F8SKU3-model,F8SKU3,afdb,explicit_uniprot_removal
AF-I6NS53-model,I6NS53,afdb,explicit_uniprot_removal
AF-Q95IB5-model,Q95IB5,afdb,explicit_uniprot_removal
AF-D5FHG9-model,D5FHG9,afdb,explicit_uniprot_removal
AF-A0A1S5QQU9-model,A0A1S5QQU9,afdb,explicit_uniprot_removal
AF-E3SWF8-model,E3SWF8,afdb,explicit_uniprot_removal
AF-J7F8H8-model,J7F8H8,afdb,explicit_uniprot_removal
AF-A0A186VMY8-model,A0A186VMY8,afdb,explicit_uniprot_removal
AF-A0A1S5QQV1-model,A0A1S5QQV1,afdb,explicit_uniprot_removal
AF-G1EPD9-model,G1EPD9,afdb,explicit_uniprot_removal
AF-D6MJ81-model,D6MJ81,afdb,explicit_uniprot_removal
AF-A0A2I4PZ33-model,A0A2I4PZ33,afdb,explicit_uniprot_removal
AF-I2GAD7-model,I2GAD7,afdb,explicit_uniprot_removal
AF-Q9TPU6-model,Q9TPU6,afdb,explicit_uniprot_removal
AF-A0A141AZ72-model,A0A141AZ72,afdb,explicit_uniprot_removal
AF-U5YJM1-model,U5YJM1,afdb,explicit_uniprot_removal
AF-D5FHH0-model,D5FHH0,afdb,explicit_uniprot_removal
AF-M9PAA5-model,M9PAA5,afdb,explicit_uniprot_removal
AF-E5D6K4-model,E5D6K4,afdb,explicit_uniprot_removal
AF-G0KXH9-model,G0KXH9,afdb,explicit_uniprot_removal
AF-A0A0K0KR11-model,A0A0K0KR11,afdb,explicit_uniprot_removal
AF-D5FHJ1-model,D5FHJ1,afdb,explicit_uniprot_removal
AF-A0A0G2R0Q6-model,A0A0G2R0Q6,afdb,explicit_uniprot_removal
AF-A0A0G2R0Q8-model,A0A0G2R0Q8,afdb,explicit_uniprot_removal
AF-A0A5H2USY9-model,A0A5H2USY9,afdb,explicit_uniprot_removal
AF-A0A1S5QQQ2-model,A0A1S5QQQ2,afdb,explicit_uniprot_removal
AF-G1EP91-model,G1EP91,afdb,explicit_uniprot_removal
AF-F1CCR2-model,F1CCR2,afdb,explicit_uniprot_removal
AF-E5DCM3-model,E5DCM3,afdb,explicit_uniprot_removal
AF-D9U3G6-model,D9U3G6,afdb,explicit_uniprot_removal
AF-E5G0Y4-model,E5G0Y4,afdb,explicit_uniprot_removal
AF-Q9MYE1-model,Q9MYE1,afdb,explicit_uniprot_removal
AF-D5FHR0-model,D5FHR0,afdb,explicit_uniprot_removal
AF-A0A288QBY1-model,A0A288QBY1,afdb,explicit_uniprot_removal
AF-G1EP04-model,G1EP04,afdb,explicit_uniprot_removal
AF-A0A1L2BM24-model,A0A1L2BM24,afdb,explicit_uniprot_removal
AF-D1MEQ2-model,D1MEQ2,afdb,explicit_uniprot_removal
AF-I6RCX1-model,I6RCX1,afdb,explicit_uniprot_removal
AF-E3SWF4-model,E3SWF4,afdb,explicit_uniprot_removal
AF-O62891-model,O62891,afdb,explicit_uniprot_removal
AF-H6V078-model,H6V078,afdb,explicit_uniprot_removal
AF-A0A0A7C8U3-model,A0A0A7C8U3,afdb,explicit_uniprot_removal
AF-A0A3S6RF55-model,A0A3S6RF55,afdb,explicit_uniprot_removal
AF-M9P8Q5-model,M9P8Q5,afdb,explicit_uniprot_removal
AF-A0A6C0TFP0-model,A0A6C0TFP0,afdb,explicit_uniprot_removal
AF-G0ZMG7-model,G0ZMG7,afdb,explicit_uniprot_removal
AF-F2VP69-model,F2VP69,afdb,explicit_uniprot_removal
AF-E0WBW9-model,E0WBW9,afdb,explicit_uniprot_removal
AF-A0A0U5KK83-model,A0A0U5KK83,afdb,explicit_uniprot_removal
AF-D3U437-model,D3U437,afdb,explicit_uniprot_removal
AF-F1AQL4-model,F1AQL4,afdb,explicit_uniprot_removal
AF-G0ZMF5-model,G0ZMF5,afdb,explicit_uniprot_removal
AF-F2X5X3-model,F2X5X3,afdb,explicit_uniprot_removal
AF-U5IQM1-model,U5IQM1,afdb,explicit_uniprot_removal
AF-D6ML30-model,D6ML30,afdb,explicit_uniprot_removal
AF-D5FHN0-model,D5FHN0,afdb,explicit_uniprot_removal
AF-F8R132-model,F8R132,afdb,explicit_uniprot_removal
AF-D5M8F5-model,D5M8F5,afdb,explicit_uniprot_removal
AF-D3G9K1-model,D3G9K1,afdb,explicit_uniprot_removal
AF-A0A060AF62-model,A0A060AF62,afdb,explicit_uniprot_removal
AF-X2KXS0-model,X2KXS0,afdb,explicit_uniprot_removal
AF-A0A0N7A467-model,A0A0N7A467,afdb,explicit_uniprot_removal
AF-J7F7A7-model,J7F7A7,afdb,explicit_uniprot_removal
AF-G1EPA6-model,G1EPA6,afdb,explicit_uniprot_removal
AF-G1EPH2-model,G1EPH2,afdb,explicit_uniprot_removal
AF-A0A0A7C711-model,A0A0A7C711,afdb,explicit_uniprot_removal
AF-I3QHQ8-model,I3QHQ8,afdb,explicit_uniprot_removal
AF-A0A0D6E0U1-model,A0A0D6E0U1,afdb,explicit_uniprot_removal
AF-A0A142J2B4-model,A0A142J2B4,afdb,explicit_uniprot_removal
AF-A0A2H4FZA4-model,A0A2H4FZA4,afdb,explicit_uniprot_removal
AF-A0A1X9I3T9-model,A0A1X9I3T9,afdb,explicit_uniprot_removal
AF-A0A5H2UTA9-model,A0A5H2UTA9,afdb,explicit_uniprot_removal
AF-H6V7S7-model,H6V7S7,afdb,explicit_uniprot_removal
AF-Q4GX03-model,Q4GX03,afdb,explicit_uniprot_removal
AF-A0A1X9I3T8-model,A0A1X9I3T8,afdb,explicit_uniprot_removal
AF-A0A2H4UK27-model,A0A2H4UK27,afdb,explicit_uniprot_removal
AF-A0A678ZI69-model,A0A678ZI69,afdb,explicit_uniprot_removal
AF-H2BDP8-model,H2BDP8,afdb,explicit_uniprot_removal
AF-A0A678ZGX9-model,A0A678ZGX9,afdb,explicit_uniprot_removal
AF-A0A4P8VMX1-model,A0A4P8VMX1,afdb,explicit_uniprot_removal
AF-A0A141AZ61-model,A0A141AZ61,afdb,explicit_uniprot_removal
AF-A0A6M4A9V8-model,A0A6M4A9V8,afdb,explicit_uniprot_removal
AF-A0A109NRD1-model,A0A109NRD1,afdb,explicit_uniprot_removal
AF-M9PNW8-model,M9PNW8,afdb,explicit_uniprot_removal
AF-I6MHF2-model,I6MHF2,afdb,explicit_uniprot_removal
AF-D3U693-model,D3U693,afdb,explicit_uniprot_removal
AF-K4JBH4-model,K4JBH4,afdb,explicit_uniprot_removal
AF-F6KRP5-model,F6KRP5,afdb,explicit_uniprot_removal
AF-D2DL22-model,D2DL22,afdb,explicit_uniprot_removal
AF-G1EPA1-model,G1EPA1,afdb,explicit_uniprot_removal
AF-Q9GIN0-model,Q9GIN0,afdb,explicit_uniprot_removal
AF-R4I4D7-model,R4I4D7,afdb,explicit_uniprot_removal
AF-Q5QRY8-model,Q5QRY8,afdb,explicit_uniprot_removal
AF-D2DKX3-model,D2DKX3,afdb,explicit_uniprot_removal
AF-A0A238HDN6-model,A0A238HDN6,afdb,explicit_uniprot_removal
AF-A0A1S5QQS6-model,A0A1S5QQS6,afdb,explicit_uniprot_removal
AF-A0A060VCV9-model,A0A060VCV9,afdb,explicit_uniprot_removal
AF-E1U672-model,E1U672,afdb,explicit_uniprot_removal
AF-D5FHJ5-model,D5FHJ5,afdb,explicit_uniprot_removal
AF-G1EP32-model,G1EP32,afdb,explicit_uniprot_removal
AF-A0A0K0KR83-model,A0A0K0KR83,afdb,explicit_uniprot_removal
AF-B2ZRW3-model,B2ZRW3,afdb,explicit_uniprot_removal
AF-D5FHN3-model,D5FHN3,afdb,explicit_uniprot_removal
AF-A0A2H4FZE3-model,A0A2H4FZE3,afdb,explicit_uniprot_removal
AF-Q9TP39-model,Q9TP39,afdb,explicit_uniprot_removal
AF-S4TZK4-model,S4TZK4,afdb,explicit_uniprot_removal
AF-D2DL12-model,D2DL12,afdb,explicit_uniprot_removal
AF-G0KXI3-model,G0KXI3,afdb,explicit_uniprot_removal
AF-K9L8B8-model,K9L8B8,afdb,explicit_uniprot_removal
AF-A0A180H5Q0-model,A0A180H5Q0,afdb,explicit_uniprot_removal
AF-M9PAJ8-model,M9PAJ8,afdb,explicit_uniprot_removal
AF-C9WEM5-model,C9WEM5,afdb,explicit_uniprot_removal
AF-A0A0A7C8F2-model,A0A0A7C8F2,afdb,explicit_uniprot_removal
AF-D7NQT2-model,D7NQT2,afdb,explicit_uniprot_removal
AF-A0A0N7A456-model,A0A0N7A456,afdb,explicit_uniprot_removal
AF-E0WBX6-model,E0WBX6,afdb,explicit_uniprot_removal
AF-B8Y1X7-model,B8Y1X7,afdb,explicit_uniprot_removal
AF-D2DL14-model,D2DL14,afdb,explicit_uniprot_removal
AF-A0A1X9I3S5-model,A0A1X9I3S5,afdb,explicit_uniprot_removal
AF-E2GJD9-model,E2GJD9,afdb,explicit_uniprot_removal
AF-A0A1X9I415-model,A0A1X9I415,afdb,explicit_uniprot_removal
AF-G0ZMH0-model,G0ZMH0,afdb,explicit_uniprot_removal
AF-Q9MY98-model,Q9MY98,afdb,explicit_uniprot_removal
AF-D5FHG4-model,D5FHG4,afdb,explicit_uniprot_removal
AF-I1W1L6-model,I1W1L6,afdb,explicit_uniprot_removal
AF-D5G236-model,D5G236,afdb,explicit_uniprot_removal
AF-G1EP92-model,G1EP92,afdb,explicit_uniprot_removal
AF-D6MJB1-model,D6MJB1,afdb,explicit_uniprot_removal
AF-D3U446-model,D3U446,afdb,explicit_uniprot_removal
AF-A0A1X9I403-model,A0A1X9I403,afdb,explicit_uniprot_removal
AF-A0A6B7FWR8-model,A0A6B7FWR8,afdb,explicit_uniprot_removal
AF-A0A3S6RF32-model,A0A3S6RF32,afdb,explicit_uniprot_removal
AF-A0A1T4J2C1-model,A0A1T4J2C1,afdb,explicit_uniprot_removal
AF-D5M8H0-model,D5M8H0,afdb,explicit_uniprot_removal
AF-F6IQS3-model,F6IQS3,afdb,explicit_uniprot_removal
AF-A0A345F7A7-model,A0A345F7A7,afdb,explicit_uniprot_removal
AF-F1CCR3-model,F1CCR3,afdb,explicit_uniprot_removal
AF-A0A0S4XRD5-model,A0A0S4XRD5,afdb,explicit_uniprot_removal
AF-E2GJE4-model,E2GJE4,afdb,explicit_uniprot_removal
AF-D5FHF4-model,D5FHF4,afdb,explicit_uniprot_removal
AF-A0A678ZVR3-model,A0A678ZVR3,afdb,explicit_uniprot_removal
AF-A0A0A7C8N4-model,A0A0A7C8N4,afdb,explicit_uniprot_removal
AF-A0A2U7MZG2-model,A0A2U7MZG2,afdb,explicit_uniprot_removal
AF-M9PNU7-model,M9PNU7,afdb,explicit_uniprot_removal
AF-E0WBX3-model,E0WBX3,afdb,explicit_uniprot_removal
AF-G1EP57-model,G1EP57,afdb,explicit_uniprot_removal
AF-B8YCR3-model,B8YCR3,afdb,explicit_uniprot_removal
AF-G0X8Q2-model,G0X8Q2,afdb,explicit_uniprot_removal
AF-J7FK25-model,J7FK25,afdb,explicit_uniprot_removal
AF-A0A0N7A498-model,A0A0N7A498,afdb,explicit_uniprot_removal
AF-U5IT36-model,U5IT36,afdb,explicit_uniprot_removal
AF-M4SPW9-model,M4SPW9,afdb,explicit_uniprot_removal
AF-A0A1X9I3V1-model,A0A1X9I3V1,afdb,explicit_uniprot_removal
AF-A0A1Z2RTK7-model,A0A1Z2RTK7,afdb,explicit_uniprot_removal
AF-F8R100-model,F8R100,afdb,explicit_uniprot_removal
AF-D5FHM6-model,D5FHM6,afdb,explicit_uniprot_removal
AF-A0A1X9I5I4-model,A0A1X9I5I4,afdb,explicit_uniprot_removal
AF-D6MJD1-model,D6MJD1,afdb,explicit_uniprot_removal
AF-M9WLY1-model,M9WLY1,afdb,explicit_uniprot_removal
AF-H2BDN8-model,H2BDN8,afdb,explicit_uniprot_removal
AF-D9IFQ5-model,D9IFQ5,afdb,explicit_uniprot_removal
AF-G1EP81-model,G1EP81,afdb,explicit_uniprot_removal
AF-L7PG25-model,L7PG25,afdb,explicit_uniprot_removal
AF-D7R0W2-model,D7R0W2,afdb,explicit_uniprot_removal
AF-G0ZDS1-model,G0ZDS1,afdb,explicit_uniprot_removal
AF-C8CH67-model,C8CH67,afdb,explicit_uniprot_removal
AF-A0A288Q8T9-model,A0A288Q8T9,afdb,explicit_uniprot_removal
AF-G1EP03-model,G1EP03,afdb,explicit_uniprot_removal
AF-F4YU06-model,F4YU06,afdb,explicit_uniprot_removal
AF-B5M9A4-model,B5M9A4,afdb,explicit_uniprot_removal
AF-D7GN26-model,D7GN26,afdb,explicit_uniprot_removal
AF-E9LXY0-model,E9LXY0,afdb,explicit_uniprot_removal
AF-A0A141AZ62-model,A0A141AZ62,afdb,explicit_uniprot_removal
AF-D2DL17-model,D2DL17,afdb,explicit_uniprot_removal
AF-Q7YQ39-model,Q7YQ39,afdb,explicit_uniprot_removal
AF-M4N7T9-model,M4N7T9,afdb,explicit_uniprot_removal
AF-A0A678ZGY6-model,A0A678ZGY6,afdb,explicit_uniprot_removal
AF-G0W2J0-model,G0W2J0,afdb,explicit_uniprot_removal
AF-A0A2I4PZ10-model,A0A2I4PZ10,afdb,explicit_uniprot_removal
AF-M9P8Y7-model,M9P8Y7,afdb,explicit_uniprot_removal
AF-M9P8G2-model,M9P8G2,afdb,explicit_uniprot_removal
AF-C9WEM6-model,C9WEM6,afdb,explicit_uniprot_removal
AF-F8R8G4-model,F8R8G4,afdb,explicit_uniprot_removal
AF-F6KRL0-model,F6KRL0,afdb,explicit_uniprot_removal
AF-M9PNQ9-model,M9PNQ9,afdb,explicit_uniprot_removal
AF-D5FHP6-model,D5FHP6,afdb,explicit_uniprot_removal
AF-I6QQT2-model,I6QQT2,afdb,explicit_uniprot_removal
AF-D5FHR5-model,D5FHR5,afdb,explicit_uniprot_removal
AF-D3U472-model,D3U472,afdb,explicit_uniprot_removal
AF-D5FHI5-model,D5FHI5,afdb,explicit_uniprot_removal
AF-K9LCN1-model,K9LCN1,afdb,explicit_uniprot_removal
AF-A0A0G2R139-model,A0A0G2R139,afdb,explicit_uniprot_removal
