pdb_id,chain,res_start,res_end,uniprot_id,target_length,mapped_length,uniprot_name,uniprot_length,organism,gene_name,entry_status,belongs_to,possibly_chimeric,grouped_gene_assigned,gene_name_assigned,organism_assigned,comments,resolution
7DC6,A,1,179,B2KT53,179,364,MHC class I antigen,364,Ailuropoda melanoleuca,Aime-128,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,68"
7XQU,A,1,179,Q95482,179,362,MHC class I antigen,362,Felis catus,FLA-I,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,60"
6J2G,A,1,182,A0A125R585,182,368,MHC class I antigen,368,Pteropus alecto,Ptal-N,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,41"
2CLV,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,90"
5J6G,A,1,178,P01898,178,325,"H-2 class I histocompatibility antigen, Q10 alpha chain",325,Mus musculus,H2-Q10,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"3,30"
5F1I,A,1,180,J9UGS3,180,278,MHC class I antigen,278,Canis lupus familiaris,DLA-88,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,90"
3PWU,A,2,178,Q95477,177,361,MHC class I antigen,361,Bos taurus,LA-A11,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"1,90"
6M24,A,1,179,P06140,179,361,"RLA class I histocompatibility antigen, alpha chain 19-1",361,Oryctolagus cuniculus,Missing entry,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,RLA-A1,,,"2,29"
1FZJ,A,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,90"
2OI9,A,1,175,P01897,175,362,"H-2 class I histocompatibility antigen, L-D alpha chain",362,Mus musculus,H2-L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,35"
1VGK,A,1,179,P01902,179,368,"H-2 class I histocompatibility antigen, K-D alpha chain",368,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,06"
7XQS,A,1,178,C6ZK69,178,362,MHC class I antigen alpha chain,362,Felis catus,FLA-I,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,69"
6J2H,A,1,178,A0A125R585,178,368,MHC class I antigen,368,Pteropus alecto,Ptal-N,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,30"
2FWO,A,1,179,P01902,179,368,"H-2 class I histocompatibility antigen, K-D alpha chain",368,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,60"
1RK0,A,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,61"
1ED3,A,1,179,P16391,179,371,"RT1 class I histocompatibility antigen, AA alpha chain",371,Rattus norvegicus,Missing entry,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,RT1-Aa,,,"2,55"
6J2J,A,1,182,A0A125R585,182,368,MHC class I antigen,368,Pteropus alecto,Ptal-N,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,50"
4HKJ,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"3,00"
5IVX,A,1,178,P01900,178,365,"H-2 class I histocompatibility antigen, D-D alpha chain",365,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,10"
2XFX,A,1,179,Q30291,179,358,MHC class 1,358,Bos taurus,HD6,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"1,90"
6LAH,A,2,181,A0A1E1GJG5,180,362,B protein,362,Macaca mulatta,Mamu-B,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"1,87"
3E3Q,A,1,175,P01897,175,362,"H-2 class I histocompatibility antigen, L-D alpha chain",362,Mus musculus,H2-L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,95"
1FZO,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,80"
6L9L,A,1,175,P01897,175,362,"H-2 class I histocompatibility antigen, L-D alpha chain",362,Mus musculus,H2-L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,40"
3ERY,A,1,174,P01897,174,362,"H-2 class I histocompatibility antigen, L-D alpha chain",362,Mus musculus,H2-L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,95"
1BII,A,1,179,P01900,179,365,"H-2 class I histocompatibility antigen, D-D alpha chain",365,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,40"
8HSM,A,1,184,G1PNR4,184,365,Ig-like domain-containing protein,365,Myotis lucifugus,LOC102433344,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,20"
1G7P,A,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,50"
5M00,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,95"
3TJH,A,1,175,P01897,175,362,"H-2 class I histocompatibility antigen, L-D alpha chain",362,Mus musculus,H2-L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,12"
7JWI,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"3,02"
4L8D,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,90"
8D5E,A,2,178,P01900,177,365,"H-2 class I histocompatibility antigen, D-D alpha chain",365,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,46"
5GSX,A,1,179,P01902,179,368,"H-2 class I histocompatibility antigen, K-D alpha chain",368,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,50"
6LAM,A,2,180,A0A1E1GJG5,179,362,B protein,362,Macaca mulatta,Mamu-B,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"1,80"
6ILG,A,1,182,A0A125R585,182,368,MHC class I antigen,368,Pteropus alecto,Ptal-N,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,60"
3PWV,A,2,178,Q95477,177,361,MHC class I antigen,361,Bos taurus,LA-A11,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,70"
1KJM,A,1,179,P16391,179,371,"RT1 class I histocompatibility antigen, AA alpha chain",371,Rattus norvegicus,Missing entry,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,RT1-Aa,,,"2,35"
2CLZ,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,90"
4PGB,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,80"
5JWD,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,50"
5M02,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,75"
5GSR,C,1,179,P01902,179,368,"H-2 class I histocompatibility antigen, K-D alpha chain",368,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,20"
4NHU,G,1,175,P01897,175,362,"H-2 class I histocompatibility antigen, L-D alpha chain",362,Mus musculus,H2-L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,90"
1T0M,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,00"
1OSZ,A,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,10"
6JQ3,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,50"
1N59,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,95"
2VAA,A,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,30"
1S7T,A,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,30"
6G9Q,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,89"
8D5K,A,1,179,P01902,179,368,"H-2 class I histocompatibility antigen, K-D alpha chain",368,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,07"
1FZM,A,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,80"
1T0N,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,80"
1RK1,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,10"
5TRZ,C,2,178,P01902,177,368,"H-2 class I histocompatibility antigen, K-D alpha chain",368,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,25"
4PG9,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,40"
3FOM,A,1,179,D2YW38,179,274,MHC,274,Mus musculus,Missing entry,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,H-2Kwm7,,,"2,10"
4N5E,A,2,174,P01897,173,362,"H-2 class I histocompatibility antigen, L-D alpha chain",362,Mus musculus,H2-L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"3,06"
6M2K,A,1,180,P06140,180,361,"RLA class I histocompatibility antigen, alpha chain 19-1",361,Oryctolagus cuniculus,Missing entry,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,RLA-A1,,,"2,59"
1LEG,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,75"
5MZM,A,3,176,P01899,174,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,40"
5TIL,A,1,178,P01899,178,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,83"
4HUW,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"3,16"
5M01,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,95"
3TID,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,65"
8HT9,A,1,184,G1PNR4,184,365,Ig-like domain-containing protein,365,Myotis lucifugus,LOC102433344,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,20"
1JUF,A,3,179,P01899,177,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,00"
4Z77,A,2,180,P01902,179,368,"H-2 class I histocompatibility antigen, K-D alpha chain",368,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,85"
7JI2,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,95"
1G6R,H,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,80"
8D5J,A,2,180,P01902,179,368,"H-2 class I histocompatibility antigen, K-D alpha chain",368,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,95"
1KPU,A,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,50"
6M2J,A,1,178,P06140,178,361,"RLA class I histocompatibility antigen, alpha chain 19-1",361,Oryctolagus cuniculus,Missing entry,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,RLA-A1,,,"2,20"
5GSB,A,1,179,P01902,179,368,"H-2 class I histocompatibility antigen, K-D alpha chain",368,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,80"
4PV8,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,31"
4PGE,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,00"
6NF7,A,1,179,P16391,179,371,"RT1 class I histocompatibility antigen, AA alpha chain",371,Rattus norvegicus,Missing entry,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,RT1.Aa-Bu31-10,,,"2,90"
7XQT,A,1,180,C6ZK69,180,362,MHC class I antigen alpha chain,362,Felis catus,FLA-I,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,80"
1WBX,A,1,178,P01899,178,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,90"
3TIE,A,1,180,P01901,180,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,25"
1WBZ,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,00"
1LK2,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,35"
4PG2,A,1,178,P01899,178,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,80"
1RJZ,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,60"
1INQ,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,20"
1VAD,A,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,50"
5VCL,A,1,179,Q31153,179,342,H2-T23 protein,342,Mus musculus,H2-T23,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,05"
1QO3,A,2,178,P01900,177,365,"H-2 class I histocompatibility antigen, D-D alpha chain",365,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,30"
4NSK,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,60"
4MXQ,A,2,174,P01897,173,362,"H-2 class I histocompatibility antigen, L-D alpha chain",362,Mus musculus,H2-L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,60"
1G7Q,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,60"
7P0T,A,1,176,P01899,176,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,61"
1FZK,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,70"
8JHW,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"3,12"
6ILC,A,3,182,A0A125R585,180,368,MHC class I antigen,368,Pteropus alecto,Ptal-N,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,20"
8HSW,A,1,182,G1PNR4,182,365,Ig-like domain-containing protein,365,Myotis lucifugus,LOC102433344,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,03"
3TBT,A,1,176,P01899,176,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,30"
3ECB,A,2,178,P01900,177,365,"H-2 class I histocompatibility antigen, D-D alpha chain",365,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,70"
7EMB,A,1,179,O19075,179,361,Leucocyte antigen,361,Sus scrofa,sla-,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"1,97"
1NAN,H,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,30"
1K8D,A,1,179,P14429,179,334,"H-2 class I histocompatibility antigen, Q7 alpha chain",334,Mus musculus,H2-Q7,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,30"
3TBV,A,1,179,P01899,179,362,"H-2 class I histocompatibility antigen, D-B alpha chain",362,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,10"
3C8K,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,90"
4Z76,A,3,180,P01902,178,368,"H-2 class I histocompatibility antigen, K-D alpha chain",368,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,88"
8TQ9,A,2,177,P01900,176,365,"H-2 class I histocompatibility antigen, D-D alpha chain",365,Mus musculus,H2-D1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,90"
5NPZ,A,4,181,B1PJV3,178,361,MHC class I antigen,361,Sus scrofa,SLA-1,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"1,43"
3ROO,A,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,00"
8D5Q,C,1,175,P01897,175,362,"H-2 class I histocompatibility antigen, L-D alpha chain",362,Mus musculus,H2-L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,50"
6WL2,A,3,175,P01901,173,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"3,30"
3P9M,A,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,00"
2OL3,H,1,179,P01901,179,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,90"
1KBG,H,1,178,P01901,178,369,"H-2 class I histocompatibility antigen, K-B alpha chain",369,Mus musculus,H2-K1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,20"
6L9M,A,2,180,P01897,179,362,"H-2 class I histocompatibility antigen, L-D alpha chain",362,Mus musculus,H2-L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,60"
